simulacao,win_start,win_end,src,tgt,krlflow,tsmi,te,gc,gate,r2_auto,r2_gain_max,lag_cons,is_true
1,34200,34800,0,1,0.3532674655087352,0.2350539878450637,0.01074142974843606,0.14132402482119355,0.9999883920591702,0.43364290283167894,0.3589641443294691,0.5039182515233563,
1,34200,34800,1,0,0.38843363092877264,0.3722203439718419,0.009272571993887313,0.9842332986177997,0.9999999655461477,0.49511167697842606,0.3979827969475404,0.5042212318264749,
1,34800,35400,0,1,0.20501322330875907,0.6010203501387194,0.0035621071694920126,0.934644265646501,0.9952015688363979,0.7963465319455058,0.20715093083145658,0.5014798858568182,
1,34800,35400,1,0,0.24445286785265163,0.6250259004816008,0.001830365277895707,0.7303445635722511,0.9959968643483611,0.7362915098965968,0.2468684073213208,0.5012823125617485,
1,35400,36000,0,1,0.4697535654623152,0.14563950926515334,0.001527173785725866,0.9517844926173715,0.9999999999995635,0.3385836004111389,0.48107450104700433,0.5076710866949479,
1,35400,36000,1,0,0.36399289211479635,0.11717708104151803,0.0,0.874118733428009,0.9999999945358957,0.3106319398668036,0.3769543778086478,0.5066203260635258,
1,36000,36600,0,1,0.28801538916616776,0.7376234830020425,0.0,0.9999999999999999,0.9999998834253112,0.7136997095719271,0.29708185512065655,0.5070372470873769,
1,36000,36600,1,0,0.2376514999540849,0.7310942524588611,0.0016536602354209062,0.9969761999007937,0.9998106881539016,0.8092104606533453,0.24538932837699995,0.5031709102668567,
1,36600,37200,0,1,0.36967975937174796,0.7379361852261471,0.0,0.9999998087409933,0.9999997573139205,0.645891286861177,0.37773532604345583,0.5055727061707711,
1,36600,37200,1,0,0.2592080096776681,0.5880632354657773,0.005112033951294448,0.9999726062436346,0.9617475438590116,0.764249211443438,0.2635312530367174,0.5034909310776026,
1,37200,37800,0,1,0.4485975741756822,0.3066495482542335,0.0016151633601320103,0.6188345814425543,0.9999999999998919,0.6587371057965843,0.44963844534651404,0.5008752570042115,
1,37200,37800,1,0,0.24163106033579415,0.7661807081563201,0.0015471123834491785,0.9953712160226127,0.9995741895723019,0.8285087677841734,0.24869247926467858,0.5047379217094471,
1,37800,38400,0,1,0.27472348762781573,0.2322453735540444,0.0,0.9677719180906559,0.9904693756957235,0.5938467269112918,0.2785447873945584,0.5024797381297215,
1,37800,38400,1,0,0.3681345474414664,0.33750987828570755,0.003302047977837397,0.9396092886721583,0.9998783182908266,0.5930548150617889,0.37109267527036993,0.5026250806428513,
1,38400,39000,0,1,0.19381121448100125,0.8469258805327202,0.0008506240559684741,0.8439210446455996,0.9998254570392876,0.9012705102359915,0.19457620379294338,0.5004623968050546,
1,38400,39000,1,0,0.23363466297269922,0.7859348626750681,0.0019952682342236905,0.9999999985758506,0.9999711116700825,0.8169730552689451,0.236994205820943,0.5022993060240646,
1,39000,39600,0,1,0.3920370883498123,0.3331568228862479,0.0,0.8822663907677083,0.9999999999536597,0.42989045309903573,0.3972118361542276,0.5026201818010609,
1,39000,39600,1,0,0.3679662457498476,0.23845851519902195,0.007380836104776245,0.03375478770098117,0.9999988857179667,0.37932766457792744,0.3691638150895419,0.5011482335905265,
1,39600,40200,0,1,0.3016344763449939,0.5405832976856364,0.008992754844110218,0.9999999959516094,0.9971754326611488,0.595987361216545,0.3056449515124729,0.5031297030364557,
1,39600,40200,1,0,0.25892158649497876,0.5172034274627089,0.0,0.9957732015060637,0.21833244006910169,0.6059458009256454,0.25934881511598473,0.5003647639010254,
1,40200,40800,0,1,0.1986892290985542,0.296307053847894,0.0,0.359809847202589,0.9691861380691301,0.6902624619750259,0.21130882827461658,0.5053459952639643,
1,40200,40800,1,0,0.20521834975213032,0.5157535362893624,0.0,0.2015873993257068,0.9995180944915567,0.6638236316253279,0.21018776037856035,0.5030355055220833,
1,40800,41400,0,1,0.5516308923645439,0.49800512564097554,0.005856473075109392,0.9566220315074397,1.0,0.5076298004379365,0.5533251632367542,0.5015731633991543,
1,40800,41400,1,0,0.5546373786503779,0.5009096158357502,0.0,0.5905500131922785,1.0,0.5091166959091402,0.559924991011556,0.5038593562108982,
1,41400,42000,0,1,0.31660315820900164,0.7576378958234458,0.0,0.999998987904864,0.9999998902057906,0.7745179178642778,0.3177560829670634,0.50062186540839,
1,41400,42000,1,0,0.3039000380696407,0.735116848583802,0.001315322674467545,0.9999982110835633,0.9999987233304527,0.7842579367868291,0.3097948688857174,0.5060148572690534,
1,42000,42600,0,1,0.21461017736810797,0.04344252642004087,0.0012301576468527475,0.8771668558374095,0.9829609715045263,0.574107364713286,0.21706219862817466,0.5017108635391738,
1,42000,42600,1,0,0.22926189045712914,0.1424619754420836,0.0,0.9912441065353148,0.8212591158042204,0.49279586926543717,0.23015880657028845,0.5004315220994117,
1,42600,43200,0,1,0.2787744063428641,0.2249888949544927,0.005110256876116104,0.005481715708319568,0.9995730478442578,0.6530141585240565,0.2813486088985174,0.5015622792794787,
1,42600,43200,1,0,0.2349419640598783,0.7672209905927203,0.0027263605640637234,0.713670287167715,0.9726260490987724,0.8151010141390289,0.23638777921822252,0.501443973237248,
1,43200,43800,0,1,0.27533521842128234,0.22056289356814773,0.004018192107369423,0.07262393670024847,0.984145725103069,0.42867665175172975,0.28370495542418517,0.5044373833293703,
1,43200,43800,1,0,0.2516667959150253,0.31320149921208795,0.006365428054922573,0.8913780929074309,0.4800810126983975,0.4708459949046505,0.25314450042120473,0.5007052804788213,
1,43800,44400,0,1,0.1879347666614853,0.925315743125269,0.004192546583853041,0.9991599705082125,0.9995942177884651,0.9391382402626336,0.1881906233138285,0.5002020789317786,
1,43800,44400,1,0,0.1918132995275674,0.911922007439818,0.002774448705658683,0.4980695089650452,0.9951195973860705,0.9364615313750536,0.1927109755423338,0.5005730528388874,
1,44400,45000,0,1,0.2914013870189463,0.15181953498272016,0.0,0.8336492169482551,0.9999975188866543,0.3884907135167813,0.2947888898693254,0.5026446253646746,
1,44400,45000,1,0,0.29146669543998427,0.2682236276535912,0.008676369252001326,0.999881189971831,0.9997217509635378,0.4565070991943906,0.2984085826652714,0.5032358669414592,
1,45000,45600,0,1,0.2358929112376762,0.5412486753393211,0.0012629211844150667,0.005806392190918608,0.9203416233368853,0.4954424546568481,0.2393818027616863,0.502272536471658,
1,45000,45600,1,0,0.245041097140093,0.42304101508884184,0.00696660519386505,0.842673113266333,0.722511479906572,0.6017303780989132,0.24655906118172177,0.5010074164277034,
1,45600,46200,0,1,0.19284159157407202,0.5767754585400606,0.0,0.22001835087191035,0.9996662775704009,0.916605430131721,0.196361651024839,0.5015140648601846,
1,45600,46200,1,0,0.24052655318647265,0.4293113952762255,0.0009888829477777694,0.9821256130792698,0.9999993450008398,0.7683789005165591,0.2504511136169476,0.507229887406178,
1,46200,46800,0,1,0.38873304888095633,0.529589650762173,0.0,0.19384120471449295,0.9999995553466449,0.5539449112682933,0.40041307537038384,0.509255917181046,
1,46200,46800,1,0,0.2947517558039138,0.5652693740377884,0.0093414044371527,0.9855924506279959,0.9762536155205059,0.7009204600176899,0.2961448114076535,0.5011896119125885,
1,46800,47400,0,1,0.19111830641283992,0.5360562890209067,0.0006104084994882353,0.05885720444680742,0.9916762549946977,0.7835330497187087,0.19445364779930094,0.5017008311564433,
1,46800,47400,1,0,0.19825206764033615,0.7203469688833726,0.0,0.01924909386378537,0.9997192544814407,0.8023897341666393,0.2035679171493783,0.5039718370136889,
1,47400,48000,0,1,0.34241572855141633,0.21006213078905944,0.0,0.33950927389461527,0.9999587131624597,0.4959408285091328,0.3480379405772206,0.5037440802420957,
1,47400,48000,1,0,0.24207182827187507,0.3869125609308818,0.0012001195777335827,0.9381390031092027,0.8386016742470233,0.6100874495408304,0.24775096425933754,0.5048208787642503,
1,48000,48600,0,1,0.22721224808997748,0.5298849172357183,0.0,0.2122641773096483,0.9998515111880578,0.6100841457814248,0.22899622784041385,0.5011591974725051,
1,48000,48600,1,0,0.19528268088430256,0.5739609678562694,0.006602933508428999,0.9999999992073656,0.9752711195825974,0.5775452870172391,0.19835630870808615,0.5021793778798691,
1,48600,49200,0,1,0.16321787935050708,0.9030943545337449,0.0035235596051481632,0.7721738631180015,0.9909033009156005,0.9487889469907516,0.1635720892490596,0.500201447644345,
1,48600,49200,1,0,0.28215014123717436,0.5978173275722614,0.0023458409518533063,0.9976745460204043,0.999995403488837,0.6351318943615227,0.28603214571543173,0.5035788554308644,
1,49200,49800,0,1,0.21698155489052437,0.7820736790287439,0.005506459881569725,0.999999999996807,0.9944782312930979,0.7825723226995416,0.22144866797583695,0.5026583486063156,
1,49200,49800,1,0,0.24529280531477549,0.7547481412504907,0.000917289132132737,0.9999999999999999,0.9982448600777828,0.7478856582492375,0.24893437492641296,0.5027835196147782,
1,49800,50400,0,1,0.3734640231241353,0.17666581723987895,0.0,0.9918606058154176,0.9999999571187367,0.4629749106731299,0.3762076744729461,0.5013677564165056,
1,49800,50400,1,0,0.31727216177885875,0.05337240738952931,0.0029780109698140933,0.13684421945868674,0.9998839277579453,0.29127836780295646,0.3303441201857721,0.5087128140851889,
1,50400,51000,0,1,0.2587734149036694,0.2848027445805984,0.027036312377563876,0.9792439745653411,0.9123100806899807,0.36335813762976643,0.26052228509395065,0.5014773407724717,
1,50400,51000,1,0,0.2521652225735743,0.1718361637226573,0.010361406101988768,0.5032567999892512,0.8633025456511632,0.46336260425739184,0.2588161875322512,0.5050428778179683,
1,51000,51600,0,1,0.1836162091569004,0.8440064471749215,0.001446289218030472,0.9999999999962529,0.9991523967606855,0.89504360104126,0.1839982243067562,0.500257105432094,
1,51000,51600,1,0,0.20265190204643685,0.8670100109013223,0.00929730165957432,0.9999999999999933,0.9973203075201952,0.8584510700192904,0.20673979862673403,0.5026333555651857,
1,51600,52200,0,1,0.2699496563057186,0.21228251408017296,0.0035149982847832995,0.9637116920955988,0.9980574774450128,0.3846490223991097,0.2735539334310606,0.502567249029521,
1,51600,52200,1,0,0.2978374045042813,0.33462709596007323,0.007517984334583172,0.6878067346618331,0.9937037894997921,0.414243688572568,0.30072120738304386,0.502552172053844,
1,52200,52800,0,1,0.26144296834239894,0.3961729512497053,0.0,0.77879668391313,0.9307742534026314,0.577531652247177,0.26344025644227714,0.5016481284740366,
1,52200,52800,1,0,0.327504756749614,0.3564347342460117,0.005412040339589197,0.98172231889676,0.9994749972646583,0.5880298665376991,0.3386602596258293,0.5054754423334262,
1,52800,53400,0,1,0.2534780396279766,0.3198856205478128,0.0,0.5588689020656713,0.9999793938784971,0.4431488564570215,0.2597686294002651,0.5057007945514258,
1,52800,53400,1,0,0.27616208738643255,0.3449497431679356,0.00358986176960574,0.9947867230345433,0.9999797220869874,0.6651461124492841,0.28062737648385616,0.5032866173788786,
1,53400,54000,0,1,0.35657305156238894,0.49394662180677085,0.0023556059177836097,0.6503703421136452,0.9999999998109572,0.6340897022438227,0.3619536534649088,0.5037708022584775,
1,53400,54000,1,0,0.31234133392661617,0.5800013091985785,0.006140773968019708,0.9977086300333133,0.9999993182556774,0.5936210840869393,0.31637852824391693,0.5019270401748672,
1,54000,54600,0,1,0.30857418477066706,0.5012608971272471,0.0,0.9549485938301671,0.9999999704960851,0.50994649729614,0.3160166455339484,0.5069988187281083,
1,54000,54600,1,0,0.39220722605754954,0.1820010500478969,0.0,0.2393946623778267,0.9999999980698668,0.44326495225573737,0.3930137911781555,0.5007771792154502,
1,54600,55200,0,1,0.20416784586298173,0.7246724888881375,0.0018270435613889635,0.9991852712537732,0.009953274764319798,0.7988978759864634,0.20673264614628736,0.5013962822378042,
1,54600,55200,1,0,0.3289215838906814,0.7737593793901395,0.005353164290131884,0.999999999999948,0.9999294583622562,0.6610490577606575,0.3316224233441222,0.501261609617059,
1,55200,55800,0,1,0.1731109678928871,0.7439690226085991,0.0,0.6181723039923295,0.9959930081310452,0.8014554517558582,0.1737154743680746,0.5005292333929574,
1,55200,55800,1,0,0.18757623236266457,0.8560934086014584,0.0,0.427860675558706,0.9998241427442726,0.926129476904659,0.18841885551245238,0.5005378121459181,
1,55800,56400,0,1,0.26000545450454926,0.447577646081334,0.0,0.878126739835625,0.9998833310691613,0.44739344635198075,0.26891395343472724,0.5051355802173518,
1,55800,56400,1,0,0.267613948906977,0.3460108159154679,0.00821531257683672,0.9995850675700257,0.9998643002008207,0.48682863978961854,0.27477021021905546,0.5037109297170683,
1,56400,57000,0,1,0.38226999790980654,0.36696807982009627,0.007103115612448585,0.5506771560835189,0.9999999822940825,0.4422933805584226,0.3861887369616859,0.502415656071872,
1,56400,57000,1,0,0.23830041538602276,0.5219057980739008,0.0067679962878799405,0.27109386981151984,0.9451300081701185,0.6495545604880171,0.2407084284307144,0.5016712858308509,
1,57000,57600,0,1,0.22403002889921447,0.2670898358551863,0.004133117537942654,0.05840011562597791,0.4433539108350551,0.518058723917318,0.23126944378918912,0.5046089156024816,
1,57000,57600,1,0,0.3255273202233534,0.1463567565103132,0.002196934782234816,0.6870888746962276,0.9999691433340381,0.5435272443432076,0.3291524503563531,0.5016579345919235,
1,57600,58200,0,1,0.24531928423517496,0.5238170221238319,0.011147906981934907,0.9989537679509147,0.9995138512959763,0.6539158842364681,0.24694434961393988,0.500921502992112,
1,57600,58200,1,0,0.2465755613405929,0.45288992517124826,0.008060044885454198,0.7308944909700926,0.9999122800805876,0.5410348081556229,0.2522628948673422,0.5048197669887072,
1,58200,58800,0,1,0.38421552268459225,0.6923797632305561,0.0009889304431451862,0.4805466976726035,0.9999999999344631,0.665339460673178,0.3848859107351389,0.5006381306901411,
1,58200,58800,1,0,0.23976802672027392,0.4825667365878956,0.006123452934543305,0.9949111140094654,0.999606157742498,0.6704783289397849,0.24282009203829308,0.5022105880511061,
1,58800,59400,0,1,0.32223135181590556,0.5589991722229462,0.010873213854829977,0.999999977284011,0.9999999962839141,0.5637265199865046,0.3309784896018535,0.5059572857640667,
1,58800,59400,1,0,0.3329027939945015,0.4265246700563563,0.0,0.8059636640562704,0.9999999705402698,0.5699097258502821,0.3378253823215239,0.5046014215495692,
1,59400,60000,0,1,0.312559656546466,0.3224088674250709,0.00014967371234120286,0.0163737642609747,0.9894195499687793,0.5124443038545249,0.3207667892331493,0.5033262726373138,
1,59400,60000,1,0,0.29146553498009775,0.3104867899593481,0.002164536130371264,0.999999907659184,0.44306906770084215,0.49385499674783695,0.293435751912114,0.5015114733596744,
1,60000,60600,0,1,0.1905605245117185,0.4035444825261246,0.004266635126680018,0.9998189082852846,0.9865108593166857,0.5633710072542635,0.1922905527780928,0.5009766966840142,
1,60000,60600,1,0,0.22180732826735516,0.6732349478040378,0.004019188693961118,0.5540662533203751,0.9982344356955394,0.7986763365911687,0.2241357668449163,0.5012595674217022,
1,60600,61200,0,1,0.21271815802659289,0.38104945132813794,0.010913688990372483,0.492613095048946,0.9962374439722039,0.5000027701631524,0.21784408446411982,0.5034001659680545,
1,60600,61200,1,0,0.2969660471409751,0.5100190873477741,0.007963849675014734,0.4341867643528292,0.9999976075813406,0.572706877233268,0.32125505318701664,0.5168114864154156,
1,61200,61800,0,1,0.33448241251492694,0.5805067297272444,0.01323292663750264,0.9999999999995055,0.9999991677756597,0.5825001501170843,0.33857502065268325,0.5034168597482707,
1,61200,61800,1,0,0.2414670722633772,0.5241224615801965,0.010042292615093595,0.9999964447017476,0.9142887900155242,0.6421270252995076,0.2448371045612036,0.5017408039823199,
1,61800,62400,0,1,0.2250885644921243,0.44554016462202717,0.0,0.5259373445335818,0.9997588126916673,0.7910903430158434,0.233307308436393,0.5050334626663846,
1,61800,62400,1,0,0.25117685766345876,0.46401224511648265,0.0,0.5695233174284667,0.999938738918777,0.7991513572125524,0.26010334127057433,0.5047155160289409,
1,62400,63000,0,1,0.2849797711245289,0.22656871207919937,0.0,0.970783462027498,0.8195482114050939,0.6515581264768522,0.28566788653097597,0.5004248948719567,
1,62400,63000,1,0,0.26397596514772736,0.29755795352776826,0.004415047704361186,0.9898316188681646,0.11800438082063469,0.7217757364634125,0.26870139578344604,0.5030133454740435,
1,63000,63600,0,1,0.1887357640954441,0.2746560219850007,0.0,0.08982412813297769,3.55618930202682e-14,0.8385917079135874,0.1936684675526385,0.5027683511292017,
1,63000,63600,1,0,0.30547598006136034,0.4020039407021484,0.0,0.8278054052341659,3.241141214199593e-10,0.6501309665600534,0.3098160272000682,0.5019132550317467,
1,63600,64200,0,1,0.3484958588507382,0.7598389077570551,0.0021105942412773526,0.05504304085555911,0.9999999995077422,0.6693233730812037,0.3614269480072615,0.5086585764543847,
1,63600,64200,1,0,0.21547307273726207,0.71132259302525,0.0001322115460071771,0.9401780658884695,0.9999405272772915,0.9067055638758762,0.2159273580926269,0.5003908440273902,
1,64200,64800,0,1,0.3880856951275227,0.4872203949344668,0.00118870084050271,0.47550582882763237,0.9999999999824913,0.5484658249386365,0.395483069622527,0.5069865703403755,
1,64200,64800,1,0,0.4749671981633663,0.3791492389013993,0.0007546710985641969,0.6239197269272706,0.9999999999999414,0.5469348146568971,0.47740191691550726,0.501080765202371,
1,64800,65400,0,1,0.34232707091232717,0.24676454634528078,0.0,0.6558809366634686,0.9999993866070637,0.604736718275563,0.34508293901131926,0.5023279131732123,
1,64800,65400,1,0,0.31014476808761116,0.33162686164956157,0.0,0.9757862070223691,0.9992106418485448,0.5417171143769106,0.3131161338119177,0.5022546070320637,
1,65400,66000,0,1,0.16110105751413364,0.8676174141202153,0.0,0.9154570725031372,0.9991647793797979,0.9435541581237147,0.1623258098892225,0.5006894473198359,
1,65400,66000,1,0,0.18940835474487272,0.8991963178163014,0.0,0.999977892809804,0.9983210937844269,0.9238805742697322,0.1913597371348152,0.5014497529689907,
1,66000,66600,0,1,0.3666591155630103,0.34945258440671145,0.002400132456293891,0.999562048784188,0.9999958851654479,0.4925047088601646,0.36803301127341015,0.5008908788102562,
1,66000,66600,1,0,0.35135135133401524,0.2525516878438103,0.007998359499314711,0.9977149939562117,0.999946124386766,0.4819553717265842,0.3565710155032709,0.5044707284890212,
1,66600,67200,0,1,0.3891166172574346,0.5533595908582802,0.003347729247605402,0.8630107142287811,0.9999999990399984,0.5909329871124913,0.39132076617476463,0.5014000253005124,
1,66600,67200,1,0,0.25737688308948237,0.4287793882531681,0.008246100981265325,0.7627055831290175,0.9993082162323343,0.6316650125518901,0.25902747810108295,0.5012963035551601,
1,67200,67800,0,1,0.16646378465117462,0.47180414128005266,0.005851556014697223,0.6138088122114708,0.9934191819509296,0.7591220067388363,0.18439221125908486,0.5075037561084557,
1,67200,67800,1,0,0.23324252404384577,0.20512712298188163,0.0,0.7202957433404761,0.9936924271572307,0.5340398374529807,0.23555357313289887,0.5015539202650241,
1,67800,68243,0,1,0.2545927948925423,0.16998090136322863,0.0,0.8485370540639898,0.16339223095973512,0.5950006775780494,0.257585394593427,0.5026579905303935,
1,67800,68243,1,0,0.2502170169435556,0.2941728073390575,0.0,0.712012622410968,0.028960481009147124,0.6476986572004518,0.2517116103496227,0.5012907190271494,
